Order ID,Carrier,Ship Date,Service Level,Status,Origin City,Origin Country,Destination City,Destination Country,Customer Segment,Weight (kg),Freight Cost,Currency,Transit Days,Promised Days
ORD-104881,Baltica Log.,"Aug 31, 2026",Standard,Delivered,Milan,IT,Prague,CZ,Retail,20.4,70.13,EUR,3.0,4
ORD-102111,baltica,"Mar 06, 2026",Express,Delivered,Rotterdam,NL,Gothenburg,SE,Wholesale,8.83,68.71,EUR,2.0,2
ORD-104379,hanseatic line,2026-07-24 00:00:00,Standard,Delayed,Gothenburg,SE,Graz,AT,Wholesale,30.03,82.81,EUR,5.0,4
ORD-100554,Vantage,"Aug 24, 2026",Economy,Delivered,Barcelona,ES,Vienna,AT,Industrial,43.92,60.55,EUR,5.0,7
ORD-102554,Baltica Log.,2026-08-24 00:00:00,Economy,Delivered,Barcelona,ES,Cologne,DE,Industrial,10.85,33.78,EUR,5.0,7
ORD-101041,kestrel,2026-06-14 00:00:00,Standard,Delivered,Rotterdam,NL,Copenhagen,DK,Industrial,21.7,78.59,EUR,3.0,4
ORD-100363,vantage freight,"Jul 06, 2026",Standard,Delivered,Milan,IT,Amsterdam,NL,Wholesale,11.33,491.64,SEK,3.0,4
ORD-100550,baltica,15/05/2026,Standard,Delivered,Rotterdam,NL,Oslo,NO,Wholesale,12.88,58.77,EUR,3.0,4
ORD-103030,Nordfrakt AB,2026-04-07 00:00:00,Economy,Delivered,Gothenburg,SE,Amsterdam,NL,E-Commerce,17.43,35.43,EUR,,7
ORD-102839,Meridian Express,16/08/2026,Express,Delayed,Gothenburg,SE,Brno,CZ,Wholesale,20.5,104.79,USD,3.0,2
ORD-101622, Nordfrakt ,"Jul 21, 2026",Express,Delivered,Gothenburg,SE,Aarhus,DK,Industrial,32.21,151.73,EUR,1.0,2
ORD-100842,Meridian Expr,2026-07-13,Economy,Delivered,Barcelona,ES,Gdansk,PL,E-Commerce,9.08,46.38,EUR,5.0,7
ORD-100879,Nordfrakt,2026-02-09 00:00:00,Standard,Delivered,Milan,IT,Turin,IT,Wholesale,32.68,114.63,USD,4.0,4
ORD-104520, Meridian Express,2026-08-26,Express,DELAYED,Rotterdam,NL,Zurich,CH,Wholesale,75.66,252.88,EUR,3.0,2
ORD-102752,KESTREL PARCEL,2026-01-14,Standard,Delivered,Gothenburg,SE,Valencia,ES,Wholesale,48.51,100.74,EUR,4.0,4
ORD-100863,Vantage Freight Ltd,2026-04-28,Express,Delivered,Hamburg,DE,Turin,IT,Retail,55.75,275.84,USD,2.0,2
ORD-104734, Meridian Express,2026-05-29,Standard,Delivered,Hamburg,DE,Brno,CZ,E-Commerce,29.89,1056.52,SEK,3.0,4
ORD-102402,Kestrel Parcel,2026-04-14 00:00:00,Standard,Delivered,Hamburg,DE,Graz,AT,Industrial,25.71,76.48,USD,4.0,4
ORD-101911,Baltica Logistics,"Jul 01, 2026",Standard,Delivered,Milan,IT,Munich,DE,Wholesale,47.93,94.02,EUR,3.0,4
ORD-102749,Hanseatic Lines,2026-08-17 00:00:00,Standard,Delayed,Milan,IT,Krakow,PL,E-Commerce,31.02,99.96,EUR,6.0,4
ORD-100058,Hanseatic Line,"Apr 13, 2026",Express,Delayed,Rotterdam,NL, London ,GB,Wholesale,11.35,101.24,EUR,3.0,2
ORD-101326,Baltica Log.,2026-03-09,Standard,Delivered,Gothenburg,SE,Warsaw,PL,Wholesale,42.42,114.33,EUR,4.0,4
ORD-104272,nordfrakt,26/07/2026,Express,Delivered,Gothenburg,SE,Manchester,GB,Wholesale,150.25,449.37,EUR,2.0,2
ORD-102294,HANSEATIC,2026-03-30,Standard,Delayed,Gothenburg,SE,Turin,IT,Retail,24.97,90.82,EUR,6.0,4
ORD-102529,Vantage,2026-01-12 00:00:00,Standard,Delivered,Milan,IT,Cologne,DE,E-Commerce,24.73,71.26,EUR,3.0,4
ORD-103395,KESTREL PARCEL,2026-05-11,Standard,Delivered,Rotterdam,NL,Copenhagen,DK,Wholesale,27.04,80.8,EUR,3.0,4
ORD-103517,Hanseatic Line,"Jul 09, 2026",Standard,Delayed,Milan,IT,Rome,IT,Retail,30.74,105.24,USD,6.0,4
ORD-102195,Vantage Freight Ltd,25/05/2026,Economy,Delivered,Rotterdam,NL,Gothenburg,SE,Industrial,67.6,85.48,EUR,3.0,7
ORD-100516,MERIDIAN EXPRESS,"Jun 29, 2026",Economy,Delivered,Rotterdam,NL,Malmo,SE,E-Commerce,43.09,71.62,USD,2.0,7
ORD-103589,hanseatic line,2026-07-13,Express,Delayed,Rotterdam,NL,Zurich,CH,Retail,19.73,123.23,EUR,3.0,2
ORD-104147,baltica,2026-06-15 00:00:00,Economy,Delivered,Barcelona,ES,Stockholm,SE,Wholesale,44.48,69.09,EUR,3.0,7
ORD-102500,Meridian Expr,2026-03-19,Economy,Delivered,Barcelona,ES,Frankfurt,DE,Industrial,61.76,82.84,EUR,,7
ORD-104873,Baltica Logistics A/S,2026-01-19,Express,Delayed,Barcelona,ES,Gdansk,PL,E-Commerce,35.05,143.7,EUR,3.0,2
ORD-100192,Hanseatic Lines,2026-01-28 00:00:00,Standard,Delayed,Barcelona,ES,Prague,CZ,Industrial,52.15,113.28,EUR,6.0,4
ORD-102178,HANSEATIC,2026-02-07,Express,Delayed,Gothenburg,SE,Geneva,CH,E-Commerce,23.97,184.48,EUR,,2
ORD-104558,HANSEATIC,"Apr 17, 2026",Standard,Delayed,Rotterdam,NL,Prague,CZ,Wholesale,2.77,51.28,EUR,5.0,4
ORD-101303,Nordfrakt,2026-07-06 00:00:00,Standard,Delivered,Milan,IT,Frankfurt,DE,Retail,9.87,45.8,EUR,3.0,4
ORD-102198,Meridian Express,2026-01-08,Standard,Delivered,Gothenburg,SE,Prague,CZ,Industrial,18.97,59.8,USD,3.0,4
ORD-104921,Vantage Freight,2026-06-23,Standard,Delivered,Rotterdam,NL,Tampere,FI,E-Commerce,9.59,60.52,EUR,3.0,4
ORD-100775,Nordfrakt,2026-08-05 00:00:00,Standard,Delivered,Hamburg,DE,Copenhagen,DK,Industrial,49.94,81.04,EUR,2.0,4
ORD-100570,Vantage,"Aug 03, 2026",Economy,Delivered,Rotterdam,NL,Eindhoven,NL,Retail,10.93,370.97,SEK,5.0,7
ORD-100649,Nordfrakt AB,2026-06-09,Standard,Delivered,Gothenburg,SE,Bergen,NO,Wholesale,47.59,100.43,EUR,3.0,4
ORD-102877, Nordfrakt ,27/07/2026,Express,Delayed,Barcelona,ES,Valencia,ES,Retail,34.34,155.87,EUR,3.0,2
ORD-103840,vantage freight,2026-06-22,Economy,Delivered,Milan,IT,Brno,CZ,Wholesale,7.66,44.66,EUR,5.0,7
ORD-102903,Kestrel Parcels AB,"Feb 03, 2026",Economy,Delivered,Gothenburg,SE,Gothenburg,SE,Industrial,35.84,46.3,EUR,3.0,7
ORD-104759,Meridian Express,2026-03-16,Standard,Delivered,Gothenburg,SE,Prague,CZ,E-Commerce,28.19,814.72,SEK,3.0,4
ORD-104890,Nordfrakt AB,2026-06-04,Economy,Delivered,Milan,IT,Aarhus,DK,Wholesale,36.79,52.99,USD,3.0,7
ORD-104564,Vantage Freight,"Jul 06, 2026",Express,Delivered,Barcelona,ES,Stockholm,SE,Wholesale,3.44,59.54,EUR,2.0,2
ORD-100762,Meridian Express,"Aug 04, 2026",Economy,Delivered,Rotterdam,NL,Oslo,NO,Industrial,20.49,38.05,EUR,4.0,7
ORD-100173,MERIDIAN EXPRESS,2026-04-01 00:00:00,Standard,DELIVERED,Rotterdam,NL,Lyon,FR,Wholesale,18.73,80.55,EUR,4.0,4
ORD-101734,vantage freight,2026-06-16,Standard,DELIVERED,Milan,IT,Tampere,FI,Retail,46.33,88.4,USD,4.0,4
ORD-102511,Meridian Expr,"Jun 11, 2026",Economy,Delivered,Milan,IT,Vienna,AT,Wholesale,14.78,541.69,SEK,6.0,7
ORD-103742, Nordfrakt ,"Jul 29, 2026",Economy,Delivered,Barcelona,ES,Cologne,DE,Retail,16.1,38.44,EUR,5.0,7
ORD-102351,Vantage Freight,"Apr 16, 2026",Standard,Delivered,Milan,IT,Tampere,FI,Industrial,16.77,74.0,USD,4.0,4
ORD-100864,Meridian Expr,"Jun 08, 2026",Standard,DELIVERED,Barcelona,ES,Malmo,SE,E-Commerce,24.2,75.04,EUR,2.0,4
ORD-103456,nordfrakt,2026-04-16,Standard,Delivered,Rotterdam,NL,Eindhoven,NL,Retail,12.58,58.4,EUR,2.0,4
ORD-100371,MERIDIAN EXPRESS,2026-02-27,Standard,Delivered,Rotterdam,NL,Rome,IT,Retail,16.09,71.43,USD,2.0,4
ORD-103214,Hanseatic Lines,2026-01-05,Economy,Delayed,Rotterdam,NL,Graz,AT,Retail,16.82,38.91,EUR,9.0,7
ORD-101784,Nordfrakt,2026-04-06 00:00:00,Express,Delivered,Gothenburg,SE,Vienna,AT,Retail,8.25,101.44,EUR,2.0,2
ORD-100519,Kestrel Parcels AB,2026-01-21 00:00:00,Express,Delivered,Rotterdam,NL,Frankfurt,DE,Industrial,9.4,1046.66,SEK,2.0,2
ORD-102446,Kestrel Parcel,2026-04-29,Economy,Delivered,Hamburg,DE,Amsterdam,NL,Industrial,21.61,42.27,EUR,4.0,7
ORD-102882,Vantage Freight,04/01/2026,Economy,Delivered,Gothenburg,SE,Turin,IT,Retail,60.2,86.53,USD,7.0,7
ORD-104588,hanseatic line,27/01/2026,Economy,DELIVERED,Rotterdam,NL,Lyon,FR,Wholesale,1.68,25.38,EUR,7.0,7
ORD-100395,Hanseatic Line,2026-06-24,Standard,Delivered,Barcelona,ES,Oslo,NO,E-Commerce,48.18,103.81,EUR,4.0,4
ORD-100094,MERIDIAN EXPRESS,2026-07-07 00:00:00,Standard,Delivered,Hamburg,DE,Cologne,DE,E-Commerce,46.12,106.85,EUR,2.0,4
ORD-102670, Nordfrakt ,2026-05-09 00:00:00,Standard,Delivered,Gothenburg,SE,Graz,AT,Retail,8.0,57.59,USD,3.0,4
ORD-103714,MERIDIAN EXPRESS,2026-04-03 00:00:00,Economy,Delivered,Rotterdam,NL,Brno,CZ,Wholesale,17.38,43.35,USD,5.0,7
ORD-101983, Nordfrakt ,2026-04-17 00:00:00,Express,Delivered,Milan,IT,London,GB,Wholesale,25.55,157.84,EUR,2.0,2
ORD-102995,nordfrakt,2026-02-10,Standard,Delivered,Barcelona,ES,Paris,FR,Industrial,33.78,83.81,EUR,3.0,4
ORD-104978,Vantage Freight Ltd,20/07/2026,Economy,Delivered,Hamburg,DE,Frankfurt,DE,Retail,8.62,41.42,EUR,3.0,7
ORD-103228,Baltica Logistics A/S,2026-04-10 00:00:00,Standard,Delivered,Rotterdam,NL,Frankfurt,DE,Industrial,35.66,79.57,EUR,,4
ORD-104720,Meridian Expr,09/01/2026,Standard,Delivered,Barcelona,ES,Gdansk,PL,Retail,17.22,60.29,EUR,4.0,4
ORD-100881,MERIDIAN EXPRESS,2026-06-11,Standard,Delivered,Hamburg,DE,Krakow,PL,Retail,65.42,106.95,EUR,4.0,4
ORD-103052,Baltica Log.,2026-04-17 00:00:00,Standard,Delivered,Hamburg,DE,Berlin,DE,E-Commerce,38.66,106.84,USD,3.0,4
ORD-104306,Baltica Logistics,2026-04-10,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,Retail,16.74,54.95,EUR,3.0,4
ORD-103581,Baltica Logistics,24/04/2026,Standard,Delivered,Hamburg,DE,Gdansk,PL,E-Commerce,24.01,86.72,EUR,4.0,4
ORD-100630,Meridian Expr,2026-04-09,Standard,Delivered,Gothenburg,SE,Copenhagen,DK,E-Commerce,9.19,41.44,EUR,2.0,4
ORD-104574,Nordfrakt AB,2026-03-26 00:00:00,Standard,Delivered,Gothenburg,SE,Vienna,AT,Industrial,50.67,122.51,USD,4.0,4
ORD-104901,Kestrel Parcels AB,24/02/2026,Standard,Delivered,Hamburg,DE,Graz,AT,Industrial,18.68,72.22,EUR,4.0,4
ORD-103206,Nordfrakt AB,31/08/2026,Express,Delivered,Gothenburg,SE,Zurich,CH,Wholesale,84.45,257.39,EUR,2.0,2
ORD-101877,Baltica Logistics A/S,"Jul 06, 2026",Express,Cancelled,Gothenburg,SE,Eindhoven,NL,Wholesale,60.89,202.06,USD,,2
ORD-103666,Nordfrakt,2026-01-19 00:00:00,Economy,Delivered,Rotterdam,NL,Amsterdam,NL,Industrial,74.1,86.41,USD,3.0,7
ORD-100287,MERIDIAN EXPRESS,"Jan 08, 2026",Express,Delayed,Rotterdam,NL,Valencia,ES,Wholesale,37.14,161.91,EUR,3.0,2
ORD-103339,Vantage Freight,2026-06-22,Express,Delivered,Rotterdam,NL,Vienna,AT,Retail,6.83,85.86,EUR,2.0,2
ORD-103660, Nordfrakt ,01/01/2026,Standard,Delivered,Gothenburg,SE,Brno,CZ,Wholesale,46.0,84.78,EUR,3.0,4
ORD-103338,Hanseatic Line,2026-06-15 00:00:00,Standard,Delayed,Barcelona,ES,Cologne,DE,Wholesale,4.46,43.71,EUR,5.0,4
ORD-104907,baltica,08/05/2026,Standard,Delivered,Hamburg,DE,Geneva,CH,E-Commerce,7.34,65.01,EUR,3.0,4
ORD-101223,Hanseatic Lines,2026-02-23 00:00:00,Standard,Delayed,Gothenburg,SE,Vienna,AT,Wholesale,22.73,72.92,EUR,7.0,4
ORD-102444,baltica,2026-01-23 00:00:00,Standard,Delayed,Gothenburg,SE,Rome,IT,E-Commerce,51.15,92.1,EUR,5.0,4
ORD-102830, Meridian Express,20/07/2026,Standard,Delivered,Milan,IT,Malmo,SE,E-Commerce,28.73,86.16,EUR,2.0,4
ORD-101695,hanseatic line,2026-03-10 00:00:00,Economy,Delivered,Gothenburg,SE,Cologne,DE,Industrial,19.65,640.78,SEK,6.0,7
ORD-101626,Baltica Log.,12/01/2026,Standard,Delivered,Rotterdam,NL,Frankfurt,DE,Retail,27.85,1091.51,SEK,4.0,4
ORD-100877,Baltica Logistics A/S,2026-04-14 00:00:00,Express,Delivered,Rotterdam,NL,Amsterdam,NL,Wholesale,45.5,187.85,EUR,2.0,2
ORD-102736,Nordfrakt,12/01/2026,Standard,Delivered,Gothenburg,SE,Geneva,CH,Retail,26.68,66.6,USD,4.0,4
ORD-100013,nordfrakt,2026-04-22,Standard,Delivered,Gothenburg,SE,Lyon,FR,Industrial,9.07,51.01,EUR,4.0,4
ORD-100481,Baltica Logistics,2026-06-01,Economy,Delivered,Rotterdam,NL, Berlin ,DE,E-Commerce,32.7,60.95,USD,6.0,7
ORD-103002,Nordfrakt,24/07/2026,Economy,Delivered,Milan,IT, Oslo ,NO,Industrial,12.54,34.26,EUR,3.0,7
ORD-104205,Meridian Expr,2026-05-18,Economy,Delivered,Hamburg,DE,Eindhoven,NL,Retail,10.21,25.28,EUR,3.0,7
ORD-104358,HANSEATIC,03/03/2026,Economy,Delayed,Gothenburg,SE,Valencia,ES,E-Commerce,7.4,391.67,SEK,8.0,7
ORD-103158,Vantage Freight Ltd,"Mar 02, 2026",Economy,Delivered,Gothenburg,SE,Lyon,FR,E-Commerce,46.63,71.75,EUR,6.0,7
ORD-103234, Nordfrakt ,09/01/2026,Express,Delivered,Hamburg,DE,Manchester,GB,Retail,51.46,2249.37,SEK,2.0,2
ORD-104599,baltica,"Apr 06, 2026",Standard,Delivered,Hamburg,DE,Lyon,FR,Retail,33.88,101.86,EUR,3.0,4
ORD-103455, Nordfrakt ,"Jun 18, 2026",Economy,DELIVERED,Rotterdam,NL,Frankfurt,DE,Retail,35.45,53.65,EUR,3.0,7
ORD-102385,Kestrel Parcel,2026-06-24,Standard,Delivered,Rotterdam,NL, Vienna ,AT,Industrial,22.61,92.61,EUR,3.0,4
ORD-100899,MERIDIAN EXPRESS,"Feb 02, 2026",Standard,DELIVERED,Rotterdam,NL,Graz,AT,Retail,12.66,64.88,USD,3.0,4
ORD-101022,Baltica Logistics,22/06/2026,Standard,Delayed,Milan,IT,Lyon,FR,Industrial,18.31,77.06,EUR,5.0,4
ORD-104744, Nordfrakt ,2026-03-18,Economy,Delivered,Gothenburg,SE,Rome,IT,E-Commerce,21.73,51.14,EUR,5.0,7
ORD-101162,MERIDIAN EXPRESS,2026-06-09,Express,Delivered,Gothenburg,SE,Malmo,SE,Wholesale,17.61,112.65,EUR,1.0,2
ORD-101869,Nordfrakt AB,2026-04-29,Standard,Delivered,Gothenburg,SE,Paris,FR,E-Commerce,13.64,72.73,EUR,4.0,4
ORD-102783,Kestrel Parcel,2026-06-03,Standard,Delivered,Gothenburg,SE,Paris,FR,Industrial,19.89,67.76,EUR,4.0,4
ORD-103899,Vantage Freight,2026-07-21,Standard,Delivered,Rotterdam,NL,Berlin,DE,Wholesale,6.94,49.91,USD,3.0,4
ORD-104373,baltica,2026-05-25,Economy,Delivered,Gothenburg,SE,Gdansk,PL,Retail,13.52,,EUR,6.0,7
ORD-104540,Kestrel Parcel,"Jan 23, 2026",Standard,Delivered,Rotterdam,NL,Eindhoven,NL,Industrial,16.23,59.26,EUR,3.0,4
ORD-102893,Meridian Express,"Jul 14, 2026",Standard,Delivered,Gothenburg,SE,Stockholm,SE,Retail,37.11,68.26,EUR,2.0,4
ORD-103954,MERIDIAN EXPRESS,20/01/2026,Standard,Delivered,Rotterdam,NL,Brno,CZ,Retail,29.31,83.71,EUR,4.0,4
ORD-101036, Meridian Express,2026-07-09 00:00:00,Standard,Delivered,Gothenburg,SE,Brno,CZ,E-Commerce,27.54,73.25,EUR,4.0,4
ORD-101653,Nordfrakt,2026-01-22 00:00:00,Economy,Delivered,Hamburg,DE,Geneva,CH,Retail,94.74,134.68,USD,4.0,7
ORD-103045,Baltica Log.,2026-06-29 00:00:00,Standard,Delivered,Milan,IT,Malmo,SE,Retail,15.69,42.01,EUR,2.0,4
ORD-104596,baltica,07/07/2026,Economy,Delivered,Rotterdam,NL,Brno,CZ,Retail,37.88,79.58,USD,6.0,7
ORD-102401,Nordfrakt,"Jan 05, 2026",Economy,Delivered,Rotterdam,NL,Tampere,FI,Retail,11.91,43.92,EUR,5.0,7
ORD-103895, Meridian Express,2026-07-24,Standard,Delivered,Milan,IT,Aarhus,DK,Industrial,25.89,68.82,EUR,3.0,4
ORD-103191,Kestrel Parcels AB,2026-03-10,Economy,Delivered,Rotterdam,NL,Paris,FR,Retail,32.82,53.44,EUR,5.0,7
ORD-102165,MERIDIAN EXPRESS,21/07/2026,Economy,Delivered,Rotterdam,NL,Rome,IT,Retail,2.26,34.51,EUR,6.0,7
ORD-100039,Meridian Expr,2026-02-10,Standard,Delivered,Barcelona,ES,Munich,DE,E-Commerce,29.59,76.78,EUR,3.0,4
ORD-104686,Baltica Logistics A/S,03/08/2026,Economy,Delivered,Milan,IT,Warsaw,PL,Retail,72.01,69.57,EUR,7.0,7
ORD-103552,kestrel,"Jul 29, 2026",Express,Delivered,Gothenburg,SE,Lyon,FR,Retail,46.02,2059.66,SEK,2.0,2
ORD-103731,MERIDIAN EXPRESS,"Jun 16, 2026",Express,Delivered,Barcelona,ES,Cologne,DE,Industrial,34.16,1856.19,SEK,2.0,2
ORD-103568,Nordfrakt,20/04/2026,Standard,In Transit,Barcelona,ES,Gdansk,PL,Retail,22.21,64.67,EUR,4.0,4
ORD-103387,Kestrel Parcel,2026-04-09,Standard,Delivered,Hamburg,DE, London ,GB,Wholesale,24.11,80.15,EUR,4.0,4
ORD-102225,Nordfrakt,"Feb 04, 2026",Economy,Delivered,Rotterdam,NL,Zurich,CH,Industrial,15.8,47.98,EUR,4.0,7
ORD-102259, Nordfrakt ,"Aug 27, 2026",Economy,Delivered,Barcelona,ES,Copenhagen,DK,E-Commerce,12.5,26.67,USD,3.0,7
ORD-102901,kestrel,2026-05-14 00:00:00,Standard,Delivered,Hamburg,DE,Berlin,DE,Industrial,34.41,92.95,EUR,3.0,4
ORD-103848,Nordfrakt,13/04/2026,Standard,Delivered,Rotterdam,NL,Gothenburg,SE,Wholesale,11.37,48.85,EUR,2.0,4
ORD-103401,Meridian Expr,2026-07-17,Standard,Delivered,Rotterdam,NL,Munich,DE,Wholesale,12.17,,EUR,3.0,4
ORD-100576,Meridian Express,"Jul 22, 2026",Express,Delivered,Barcelona,ES,Aarhus,DK,Wholesale,68.15,184.9,EUR,1.0,2
ORD-103417,nordfrakt,2026-06-24,Standard,Delivered,Barcelona,ES,London,GB,E-Commerce,14.49,59.6,EUR,2.0,4
ORD-101960,nordfrakt,"Jun 04, 2026",Standard,Delivered,Hamburg,DE,Aarhus,DK,E-Commerce,42.42,82.82,EUR,2.0,4
ORD-104729, Nordfrakt ,"Mar 02, 2026",Economy,Delivered,Milan,IT,Cologne,DE,Wholesale,31.17,64.33,EUR,4.0,7
ORD-101274,KESTREL PARCEL,"Apr 23, 2026",Standard,Delivered,Gothenburg,SE, Malmo ,SE,E-Commerce,12.48,48.54,EUR,2.0,4
ORD-103777, Meridian Express,2026-06-10,Standard,Delivered,Gothenburg,SE,Malmo,SE,Retail,3.32,30.52,EUR,2.0,4
ORD-100639,Nordfrakt AB,2026-08-03,Economy,Delivered,Rotterdam,NL,Aarhus,DK,E-Commerce,31.84,49.57,EUR,4.0,7
ORD-100007,nordfrakt,18/03/2026,Standard,Delayed,Gothenburg,SE,Madrid,ES,Wholesale,10.13,63.66,EUR,5.0,4
ORD-100471,Nordfrakt AB,2026-05-18,Economy,Delivered,Rotterdam,NL,Malmo,SE,Industrial,27.2,44.83,EUR,2.0,7
ORD-100421,Kestrel Parcels AB,17/03/2026,Standard,Delivered,Milan,IT,Bergen,NO,Wholesale,13.75,62.24,USD,4.0,4
ORD-103783,Meridian Expr,21/04/2026,Standard,Delivered,Gothenburg,SE,Malmo,SE,E-Commerce,26.2,65.04,EUR,2.0,4
ORD-104454,MERIDIAN EXPRESS,02/02/2026,Standard,Delivered,Gothenburg,SE,Frankfurt,DE,E-Commerce,9.32,45.46,EUR,3.0,4
ORD-103008,Meridian Express,2026-02-09 00:00:00,Economy,Delivered,Gothenburg,SE,London,GB,Retail,19.78,610.03,SEK,5.0,7
ORD-103159,Nordfrakt,23/06/2026,Standard,Delivered,Hamburg,DE,Munich,DE,E-Commerce,8.71,53.73,EUR,3.0,4
ORD-103075,Baltica Log.,2026-04-15 00:00:00,Standard,Delivered,Rotterdam,NL,Paris,FR,Wholesale,83.86,149.05,EUR,4.0,4
ORD-101691, Meridian Express,2026-07-02 00:00:00,Express,Delivered,Rotterdam,NL,Madrid,ES,Wholesale,32.06,204.04,EUR,2.0,2
ORD-100697,Meridian Express,2026-01-18 00:00:00,Express,Delivered,Gothenburg,SE,Manchester,GB,Industrial,11.11,104.61,USD,2.0,2
ORD-102230,MERIDIAN EXPRESS,2026-02-11,Express,Delivered,Milan,IT,Gdansk,PL,Wholesale,13.04,111.9,USD,2.0,2
ORD-104969, Meridian Express,2026-05-22 00:00:00,Standard,Delivered,Hamburg,DE,Vienna,AT,Retail,19.18,62.23,EUR,3.0,4
ORD-104332,nordfrakt,16/06/2026,Express,Delivered,Milan,IT,Munich,DE,Retail,26.21,167.25,USD,2.0,2
ORD-103346,Baltica Logistics A/S,"Jan 26, 2026",Economy,Delivered,Gothenburg,SE,Marseille,FR,Industrial,34.66,49.8,EUR,5.0,7
ORD-103272,Nordfrakt AB,"Feb 22, 2026",Express,Delayed,Hamburg,DE,Graz,AT,Wholesale,18.84,124.53,USD,3.0,2
ORD-102480,Vantage Freight Ltd,23/02/2026,Standard,Delivered,Rotterdam,NL,Frankfurt,DE,E-Commerce,55.09,117.36,EUR,2.0,4
ORD-103439,vantage freight,01/06/2026,Economy,Delivered,Hamburg,DE,Madrid,ES,Industrial,27.25,54.47,EUR,7.0,7
ORD-104113,kestrel,2026-08-19,Express,Delayed,Gothenburg,SE,Valencia,ES,Industrial,17.22,171.33,EUR,4.0,2
ORD-102092, Nordfrakt ,18/05/2026,Standard,Delivered,Rotterdam,NL,Aarhus,DK,Industrial,108.84,210.09,EUR,2.0,4
ORD-104566,nordfrakt,"Mar 23, 2026",Express,Delivered,Rotterdam,NL,Oslo,NO,Wholesale,8.47,69.12,EUR,2.0,2
ORD-100995,Vantage Freight,"Feb 07, 2026",Express,Delivered,Gothenburg,SE,Zurich,CH,E-Commerce,12.91,103.39,EUR,2.0,2
ORD-102371, Meridian Express,26/05/2026,Standard,Delivered,Rotterdam,NL,Lyon,FR,E-Commerce,62.88,132.59,EUR,3.0,4
ORD-103920,HANSEATIC,"Jul 29, 2026",Standard,Delayed,Gothenburg,SE,Geneva,CH,Retail,34.41,97.84,EUR,5.0,4
ORD-102931,Baltica Logistics,05/03/2026,Economy,Delivered,Rotterdam,NL,Bergen,NO,E-Commerce,9.94,34.25,USD,4.0,7
ORD-100129,Nordfrakt,2026-02-12,Standard,Delivered,Rotterdam,NL,Brno,CZ,E-Commerce,51.51,106.32,USD,4.0,4
ORD-103161,vantage freight,2026-07-02 00:00:00,Standard,Delivered,Barcelona,ES,Rome,IT,Industrial,20.91,75.06,EUR,4.0,4
ORD-100849,Vantage Freight,2026-01-27,Express,Delivered,Gothenburg,SE,Copenhagen,DK,Retail,12.89,108.74,USD,2.0,2
ORD-103279,kestrel,2026-04-06,Economy,Delayed,Rotterdam,NL,Helsinki,FI,Wholesale,27.12,57.39,EUR,8.0,7
ORD-103654,Nordfrakt AB,2026-03-03,Standard,Delivered,Gothenburg,SE,Lyon,FR,E-Commerce,5.57,45.5,EUR,2.0,4
ORD-102285,KESTREL PARCEL,2026-06-01 00:00:00,Standard,Delivered,Gothenburg,SE,Zurich,CH,Retail,24.75,63.75,EUR,4.0,4
ORD-101922,Kestrel Parcel,2026-05-28 00:00:00,Standard,Delayed,Gothenburg,SE,Warsaw,PL,Wholesale,64.92,139.97,USD,5.0,4
ORD-104183,vantage freight,"Jun 12, 2026",Economy,Delivered,Barcelona,ES,Copenhagen,DK,Retail,55.29,60.29,EUR,3.0,7
ORD-102570,Meridian Express,15/05/2026,Economy,Delivered,Rotterdam,NL, Tampere ,FI,E-Commerce,11.28,42.68,EUR,6.0,7
ORD-104192, Meridian Express,"Apr 13, 2026",Standard,Delivered,Rotterdam,NL,Gothenburg,SE,Retail,4.31,31.07,EUR,2.0,4
ORD-100382,nordfrakt,2026-08-03,Standard,DELIVERED,Rotterdam,NL,Malmo,SE,Industrial,16.72,65.33,EUR,2.0,4
ORD-103174,Hanseatic Lines,2026-08-29,Economy,Delivered,Rotterdam,NL,Eindhoven,NL,Industrial,13.07,40.89,EUR,5.0,7
ORD-104846,nordfrakt,2026-06-03 00:00:00,Standard,Delivered,Hamburg,DE,Malmo,SE,Wholesale,17.19,54.45,EUR,2.0,4
ORD-104380,Nordfrakt,"Jul 30, 2026",Economy,Delivered,Barcelona,ES,Paris,FR,Wholesale,20.55,33.62,EUR,5.0,7
ORD-100558,nordfrakt,"May 11, 2026",Economy,Delivered,Gothenburg,SE,Turin,IT,Industrial,29.58,63.11,EUR,5.0,7
ORD-100835,Hanseatic Lines,01/05/2026,Express,Delayed,Gothenburg,SE,London,GB,Retail,16.53,125.86,EUR,3.0,2
ORD-101825,Vantage Freight Ltd,09/07/2026,Economy,Delivered,Milan,IT,Cologne,DE,Industrial,24.46,39.64,EUR,5.0,7
ORD-103644,vantage freight,09/08/2026,Economy,Delivered,Hamburg,DE,Frankfurt,DE,Wholesale,24.68,51.34,EUR,5.0,7
ORD-104295,Meridian Expr,2026-08-28,Standard,Delivered,Gothenburg,SE,Paris,FR,Industrial,57.65,128.31,EUR,3.0,4
ORD-103047,Baltica Logistics A/S,2026-04-22 00:00:00,Standard,Delivered,Barcelona,ES,Stockholm,SE,Industrial,79.69,144.48,EUR,2.0,4
ORD-101872,Baltica Log.,"Jan 26, 2026",Standard,Delayed,Rotterdam,NL,Manchester,GB,E-Commerce,24.76,68.92,EUR,5.0,4
